CASENO,SEVERITY,ACCDATE,ACCTIME,NOVEH,NOINJ,NOKILLED,INNEAR,COMMNAME,UGRID,USTREET1,USTREET2,UBLOCK,ROADAUTH,CTRLSECT,ATKM,RM,SIDEOF,QTR,SEC,TWP,RGE,MER,OTHERLOC
1638052,INJURY,2009-09-28,2033,2,1,0,IN,ESTEVAN,,13TH AVE,4TH ST,,URBAN,,,,,,,,,,
1542240,INJURY,2009-10-04,1409,2,1,0,IN,PRINCE ALBERT,PAO,UNKNOWN,LOCATION NOT KNOWN,,URBAN,,,,,,,,,,
1654556,INJURY,2009-10-04,1505,2,1,0,IN,SASKATOON,SKM9-1,8TH ST,3000  - 3100  ARLINGTON - CIRC,,URBAN,,,,,,,,,,
1630685,INJURY,2009-10-16,2150,2,1,0,IN,SASKATOON,SKE6-2,29TH ST,AVE I,,URBAN,,,,,,,,,,
1649879,INJURY,2009-10-16,1406,3,1,0,IN,REGINA,RE686010,7TH AVE,ALBERT ST,,URBAN,,,,,,,,,,
1678751,INJURY,2009-10-16,2021,2,1,0,IN,AIR RONGE,,ANSON STREET,NORSEMEN STREET EAST,,URBAN,,,,,,,,,,
1654610,INJURY,2009-10-18,1900,2,1,0,IN,SASKATOON,SKF5-3,33RD ST,AVE B,,URBAN,,,,,,,,,,
1631161,INJURY,2009-10-19,1548,2,1,0,IN,REGINA,RE683680,4TH AVE,WINNIPEG ST,,URBAN,,,,,,,,,,
1664753,INJURY,2009-10-28,1800,2,1,0,IN,REGINA,RE695460,COLLEGE AVE,LINDSAY ST,,URBAN,,,,,,,,,,
1656037,INJURY,2009-11-06,1935,2,1,0,IN,SASKATOON,SKF7-25,24TH ST,AVE C,,URBAN,,,,,,,,,,
1651828,INJURY,2009-11-09,1911,2,1,0,IN,REGINA,RE684560,6TH AVE,ELPHINSTONE ST,,URBAN,,,,,,,,,,
1666008,INJURY,2009-11-14,1700,2,1,0,IN,REGINA,RE697870,DEWDNEY AVE E,REGENT ST,,URBAN,,,,,,,,,,
1515990,INJURY,2009-11-20,1651,2,1,0,IN,REGINA,RE125850,ELPHINSTONE ST,1400-1499,,URBAN,,,,,,,,,,
1673379,INJURY,2009-11-26,1651,2,1,0,IN,SASKATOON,SKD8-51,AVE T,100 S 21ST - 22ND,,URBAN,,,,,,,,,,
1619692,INJURY,2009-11-27,39,2,1,0,IN,REGINA,RE676020,12TH AVE E,FRANCIS ST,,URBAN,,,,,,,,,,
1658934,INJURY,2010-02-04,1850,2,1,0,IN,MELVILLE,,7TH AVE E,,,URBAN,,,,,,,,,,
1665200,INJURY,2010-03-11,1230,2,1,0,IN,REGINA,RE900038,BROAD ST,600N-799N,,URBAN,,,,,,,,,,
1592524,INJURY,2010-03-15,1442,2,1,0,IN,NORTH BATTLEFORD,NBD26,18TH AVE,100TH ST,,URBAN,,,,,,,,,,
1515497,INJURY,2010-03-17,1650,2,1,0,IN,REGINA,RE329400,RINK AVE,700N-719N,,URBAN,,,,,,,,,,
1674583,INJURY,2010-03-28,1630,2,1,0,IN,SASKATOON,SKN10-27,HOLLAND RD,MCKERCHER DR,,URBAN,,,,,,,,,,
1657263,INJURY,2010-04-01,9999,2,1,0,IN,SASKATOON,SKN2-8,KONIHOWSKI RD,1300  LEMAY - POBRAN CR W,,URBAN,,,,,,,,,,
1666501,INJURY,2010-04-06,1641,2,1,0,IN,REGINA,RE90900,DEWDNEY AVE,4100-4199,,URBAN,,,,,,,,,,
1663940,INJURY,2010-04-10,1745,2,1,0,IN,REGINA,RE687610,8TH AVE,RETALLACK ST,,URBAN,,,,,,,,,,
1631864,INJURY,2010-04-13,2132,2,1,0,IN,REGINA,RE126500,ELPHINSTONE ST,700-799,,URBAN,,,,,,,,,,
1665079,INJURY,2010-04-16,859,2,1,0,IN,REGINA,RE690990,ASSINIBOINE AVE E,UNIV PK DR,,URBAN,,,,,,,,,,
1663531,INJURY,2010-04-18,1610,2,2,0,IN,REGINA,RE686020,7TH AVE,LEWVAN DR,,URBAN,,,,,,,,,,
1682127,INJURY,2010-04-19,1715,2,1,0,IN,SASKATOON,SKF8-52,20TH ST,AVE C,,URBAN,,,,,,,,,,
1686751,INJURY,2010-04-20,1637,3,1,0,IN,SASKATOON,SKG8-10,22ND ST,4TH - 5TH,,URBAN,,,,,,,,,,
1655861,INJURY,2010-04-21,1300,2,1,0,IN,SASKATOON,SKL11-18,MCEOWN AVE,TAYLOR ST,,URBAN,,,,,,,,,,
1683675,INJURY,2010-04-21,1400,2,1,0,IN,SASKATOON,SKB7-37,BENNETT PL,CONFEDERATION DR,,URBAN,,,,,,,,,,
1687077,INJURY,2010-04-26,730,2,1,0,IN,REGINA,RE697770,DEWDNEY AVE,LORNE ST,,URBAN,,,,,,,,,,
1674651,INJURY,2010-04-27,917,2,1,0,IN,SASKATOON,SKD8-39,20TH ST,AVE W,,URBAN,,,,,,,,,,
1665429,INJURY,2010-04-29,2254,2,1,0,IN,REGINA,RE689910,ARCOLA AVE E,PARK ST,,URBAN,,,,,,,,,,
1675443,INJURY,2010-04-29,1018,2,1,0,IN,SASKATOON,SKK9-9,8TH ST,1500 - 1600  CUMBERLAND - LOUI,,URBAN,,,,,,,,,,
1687056,INJURY,2010-04-29,1445,2,1,0,IN,REGINA,RE39900,BROAD ST,1200-1299,,URBAN,,,,,,,,,,
1675483,INJURY,2010-04-30,1720,2,1,0,IN,SASKATOON,SKL11-3,PRESTON AVE,ADELAIDE ST - TAYLOR,,URBAN,,,,,,,,,,
1682155,INJURY,2010-04-30,1030,2,1,0,IN,SASKATOON,SKE8-34,20TH ST,AVE N,,URBAN,,,,,,,,,,
1650591,INJURY,2010-05-04,1206,2,1,0,IN,REGINA,RE350400,SASKATCHEWAN DR,2300-2399,,URBAN,,,,,,,,,,
1652531,INJURY,2010-05-05,1638,2,1,0,IN,SASKATOON,SKG5-28,33RD ST,IDYLWYLD DR,,URBAN,,,,,,,,,,
1674701,INJURY,2010-05-05,1205,2,1,0,IN,SASKATOON,SKM11-53,CIRCLE DR E,TAYLOR ST,,URBAN,,,,,,,,,,
1623668,INJURY,2010-05-07,1655,2,1,0,IN,REGINA,RE697350,DEWDNEY AVE,MONTAGUE ST,,URBAN,,,,,,,,,,
1626235,INJURY,2010-05-07,1530,2,2,0,IN,PRINCE ALBERT,PACENT29,CENTRAL AVE,2900,,URBAN,,,,,,,,,,
1663883,INJURY,2010-05-08,1848,2,1,0,IN,REGINA,RE398566,ALFRED CR,2603-2774,,URBAN,,,,,,,,,,
1687089,INJURY,2010-05-08,1430,2,1,0,IN,REGINA,RE692920,BROAD ST,BROADWAY AVE,,URBAN,,,,,,,,,,
1666612,INJURY,2010-05-11,337,2,1,0,IN,REGINA,RE675660,11TH AVE,LEWVAN DR,,URBAN,,,,,,,,,,
1664693,INJURY,2010-05-13,1556,2,1,0,IN,REGINA,RE692940,BROAD ST,COLLEGE AVE,,URBAN,,,,,,,,,,
1687140,INJURY,2010-05-14,900,2,1,0,IN,REGINA,RE688650,12TH AVE,ARCOLA AVE,,URBAN,,,,,,,,,,
1687754,INJURY,2010-05-14,1530,2,1,0,IN,REGINA,RE697550,DEWDNEY AVE E,PARK ST,,URBAN,,,,,,,,,,
1327219,INJURY,2010-05-17,2200,2,1,0,NEAR,FORT QU'APPELLE,,,,,FIRST NATIONS,,,,,,,,,,OKANESE - 82
1535343,INJURY,2010-05-18,1730,2,1,0,IN,NORTH BATTLEFORD,NBE11,15TH AVE,102ND ST,,URBAN,,,,,,,,,,
1599096,INJURY,2010-05-18,1028,2,1,0,IN,SASKATOON,SKM9-1,8TH ST,3000  - 3100  ARLINGTON - CIRC,,URBAN,,,,,,,,,,
1622659,INJURY,2010-05-18,2130,2,1,0,IN,SASKATOON,SKG8-71,1ST AVE,19TH ST,,URBAN,,,,,,,,,,
1639445,INJURY,2010-05-18,1130,2,1,0,IN,SWIFT CURRENT,,CENTRAL AVE N,GEORGE ST,,URBAN,,,,,,,,,,
1627053,INJURY,2010-05-19,1708,2,1,0,IN,PRINCE ALBERT,PA4E8,4TH AVE E,8TH ST,,URBAN,,,,,,,,,,
1308439,INJURY,2010-05-20,840,2,1,0,IN,LANIGAN,,DOWNING DR,MAIN ST,,URBAN,,,,,,,,,,
1681603,INJURY,2010-05-23,1905,2,1,0,IN,MOOSE JAW,,9TH AVE NE,ATHABASCA ST E,,URBAN,,,,,,,,,,
1651648,INJURY,2010-05-26,2120,2,1,0,IN,REGINA,RE678300,15TH AVE,MCTAVISH ST,,URBAN,,,,,,,,,,
1672413,INJURY,2010-05-27,1859,2,1,0,IN,SASKATOON,SKAA6-15,DIEFENBAKER DR,3700 FISHER 600 - VANIER,,URBAN,,,,,,,,,,
1663740,INJURY,2010-05-30,1442,2,1,0,IN,REGINA,RE690300,ARGYLE ST,VICTORIA AVE,,URBAN,,,,,,,,,,
1532647,INJURY,2010-05-31,820,2,1,0,IN,OXBOW,,BOW ST,MARION AVE,,URBAN,,,,,,,,,,
1645820,INJURY,2010-06-04,1130,2,1,0,IN,MOOSE JAW,,#1 HWY,CARIBOU ST E,,URBAN,,,,,,,,,,
1665084,INJURY,2010-06-04,1925,2,1,0,IN,REGINA,RE371400,7TH AVE,2900-2999,,URBAN,,,,,,,,,,
1673072,INJURY,2010-06-04,2214,2,1,0,IN,SASKATOON,SKF8-82,19TH ST,AVE C,,URBAN,,,,,,,,,,
1682132,INJURY,2010-06-08,812,2,1,0,IN,SASKATOON,SKM11-8,ARLINGTON AVE,TAYLOR ST,,URBAN,,,,,,,,,,
1691193,INJURY,2010-06-09,1150,2,1,0,IN,LLOYDMINSTER,,,47TH AVE,,URBAN,,,,,,,,,,
1694308,INJURY,2010-06-12,1441,2,1,0,IN,SWIFT CURRENT,,10TH AVE NE,10,,URBAN,,,,,,,,,,
1683124,INJURY,2010-06-15,1620,2,2,0,IN,SASKATOON,SKQ7-10,HORLICK S,KENDERDINE RD / LASHYN COVE,,URBAN,,,,,,,,,,
1675567,INJURY,2010-06-16,1711,2,1,0,IN,SASKATOON,SKB5-6,WEDGE RD,BOWMAN - GEORGE RD,,URBAN,,,,,,,,,,
1629150,INJURY,2010-06-17,1715,2,1,0,IN,MOOSE JAW,,9 AVE NW,HALL ST W,,URBAN,,,,,,,,,,
1626507,INJURY,2010-06-18,1234,2,1,0,IN,PRINCE ALBERT,PA15AW14,15TH AVE W,1400,,URBAN,,,,,,,,,,
1658920,INJURY,2010-06-19,1700,2,1,0,IN,MELVILLE,,7 AVE E,KING ST,,URBAN,,,,,,,,,,
1674841,INJURY,2010-06-19,1915,2,1,0,IN,SASKATOON,SKL10-1,PRESTON AVE,3RD ST - TAYLOR ST,,URBAN,,,,,,,,,,
1674846,INJURY,2010-06-21,9999,2,1,0,IN,SASKATOON,SKL6-15,PRESTON AVE,RESEARCH RD,,URBAN,,,,,,,,,,
1685501,INJURY,2010-06-23,1823,2,1,0,IN,SASKATOON,SKJ9-58,CLARENCE AVE,MAIN ST,,URBAN,,,,,,,,,,
1633238,INJURY,2010-06-24,1955,2,1,0,IN,SASKATOON,SKP9-2,8TH ST,BOYCHUK DR,,URBAN,,,,,,,,,,
1678333,INJURY,2010-06-24,2250,2,1,0,IN,LA LOCHE,,HERMAN ST,LA LOCHE AVE,,URBAN,,,,,,,,,,
1626512,INJURY,2010-06-26,1532,2,1,0,IN,PRINCE ALBERT,PA04SE12,4TH ST E,1200,,URBAN,,,,,,,,,,
1674961,INJURY,2010-06-27,1427,2,1,0,IN,SASKATOON,SKC7-8,22ND ST,WITNEY AVE,,URBAN,,,,,,,,,,
1665739,INJURY,2010-06-29,1158,2,1,0,IN,REGINA,RE6500,ALBERT ST,751-899,,URBAN,,,,,,,,,,
1496340,INJURY,2010-06-30,1350,2,1,0,IN,REGINA,RE684070,5TH AVE,ATHOL ST,,URBAN,,,,,,,,,,
1727307,INJURY,2010-06-30,2223,2,1,0,IN,REGINA,RE717710,9TH AVE N,PASQUA ST N / RING RD,,URBAN,,,,,,,,,,
1516042,INJURY,2010-07-01,1950,2,1,0,IN,REGINA,RE689010,ALBERT ST,SASKATCHEWAN DR,,URBAN,,,,,,,,,,
1623670,INJURY,2010-07-02,954,2,1,0,IN,REGINA,RE676270,12TH AVE,BROAD ST,,URBAN,,,,,,,,,,
1685416,INJURY,2010-07-07,119,2,1,0,IN,SASKATOON,SKN7-1,CENTRAL AVE,600 106TH - 107TH,,URBAN,,,,,,,,,,
1685476,INJURY,2010-07-07,1753,2,1,0,IN,SASKATOON,SKAA9-6,11TH ST,MCNAUGHTON AVE,,URBAN,,,,,,,,,,
1626316,INJURY,2010-07-12,1300,2,1,0,IN,PRINCE ALBERT,PA06AE15,6TH AVE E,15TH ST E - 18TH ST E,,URBAN,,,,,,,,,,
1647683,INJURY,2010-07-12,239,2,1,0,IN,SASKATOON,SKD8-28,20TH ST,AVE U,,URBAN,,,,,,,,,,
1663889,INJURY,2010-07-12,1643,2,1,0,IN,REGINA,RE125500,ELPHINSTONE ST,1900-1999,,URBAN,,,,,,,,,,
1087143,INJURY,2010-07-14,2249,2,1,0,IN,LLOYDMINSTER,,50TH AVE,52ND ST,,URBAN,,,,,,,,,,
1655815,INJURY,2010-07-14,1353,2,1,0,IN,SASKATOON,SKH3-7,46TH ST,800  MCKEE - WENTZ,,URBAN,,,,,,,,,,
1683286,INJURY,2010-07-14,823,2,1,0,IN,SASKATOON,SKL1-40,51ST ST,CYPRESS CRT,,URBAN,,,,,,,,,,
1689212,INJURY,2010-07-15,214,2,1,0,IN,REGINA,RE190500,HAMILTON ST,1700-1799,,URBAN,,,,,,,,,,
1664172,FATAL,2010-07-16,1848,2,0,1,IN,REGINA,RE686050,7TH AVE,ARTHUR ST,,URBAN,,,,,,,,,,
1264218,INJURY,2010-07-20,1044,2,1,0,IN,NORTH BATTLEFORD,NBF46-47,ASQUITH AVE,113TH ST - 114TH ST,,URBAN,,,,,,,,,,
1683288,INJURY,2010-07-21,1915,2,1,0,IN,SASKATOON,SKF7-83,22ND ST,AVE H,,URBAN,,,,,,,,,,
1643427,INJURY,2010-07-27,1722,2,1,0,IN,NORTH BATTLEFORD,NBB2,100TH ST #  4 HWY N,TERRITORIAL DR,,URBAN,,,,,,,,,,
1672734,INJURY,2010-07-28,2046,2,1,0,IN,SASKATOON,SKD7-41,22ND ST,2200 W AVE V - AVE W,,URBAN,,,,,,,,,,
1675633,INJURY,2010-07-29,920,2,1,0,IN,SASKATOON,SKF6-56,29TH ST,AVE H,,URBAN,,,,,,,,,,
1690901,INJURY,2010-07-29,2048,2,1,0,IN,REGINA,RE293600,PARLIAMENT AVE,2525-2575,,URBAN,,,,,,,,,,
1673371,INJURY,2010-08-01,2150,2,1,0,IN,SASKATOON,SKG5-15,33RD ST,1ST - QUEBEC,,URBAN,,,,,,,,,,
1691707,INJURY,2010-08-03,1530,2,1,0,IN,YORKTON,,2ND AVE,BROADWAY ST,,URBAN,,,,,,,,,,
1673163,INJURY,2010-08-04,1425,2,1,0,IN,SASKATOON,SKC9-19,18TH ST,AVE X,,URBAN,,,,,,,,,,
1687733,INJURY,2010-08-06,1147,2,1,0,IN,REGINA,RE693200,BROADWAY AVE,REYNOLDS ST,,URBAN,,,,,,,,,,
1665004,INJURY,2010-08-07,1210,2,1,0,IN,REGINA,RE689100,ALBERT ST,COLLEGE AVE,,URBAN,,,,,,,,,,
1578218,INJURY,2010-08-09,1222,2,1,0,IN,SASKATOON,SKG4-34,QUEBEC AVE,1900 N 40TH - 41ST,,URBAN,,,,,,,,,,
1674963,INJURY,2010-08-13,1811,2,1,0,IN,SASKATOON,SKE7-35,22ND ST,AVE M,,URBAN,,,,,,,,,,
1611970,INJURY,2010-08-18,1414,2,1,0,IN,REGINA,RE6500,ALBERT ST,751-899,,URBAN,,,,,,,,,,
1684728,INJURY,2010-08-19,1501,2,1,0,IN,SASKATOON,SKB7-26,22ND ST,DIEFENBAKER DR,,URBAN,,,,,,,,,,
1661750,INJURY,2010-08-22,405,2,1,0,IN,MOOSE JAW,,LAURIER PL,300,,URBAN,,,,,,,,,,
1689234,INJURY,2010-08-25,1300,2,1,0,IN,REGINA,RE12000,ANGUS ST,1900-1999,,URBAN,,,,,,,,,,
1692401,INJURY,2010-08-27,2150,2,1,0,IN,YORKTON,,GLADSTONE AVE S,KING ST,,URBAN,,,,,,,,,,
1668745,INJURY,2010-08-28,1550,2,1,0,IN,BATTLEFORD,,UNKNOWN ST,SIDE RD BY BATTLEFORD FLATS,,URBAN,,,,,,,,,,
1682171,INJURY,2010-08-28,1744,2,1,0,IN,SASKATOON,SKF7-74,22ND ST,700 W AVE G - AVE H,,URBAN,,,,,,,,,,
1684781,INJURY,2010-08-28,955,2,1,0,IN,SASKATOON,SKK10-31,GROSVENOR AVE,TAYLOR ST,,URBAN,,,,,,,,,,
1674682,INJURY,2010-08-31,840,2,1,0,IN,SASKATOON,SKM11-8,ARLINGTON AVE,TAYLOR ST,,URBAN,,,,,,,,,,
1629703,INJURY,2010-09-01,1530,2,1,0,IN,MOOSE JAW,,ROSS ST,300,,URBAN,,,,,,,,,,
1690875,INJURY,2010-09-03,1733,2,1,0,IN,REGINA,RE676620,12TH AVE,WINNIPEG ST,,URBAN,,,,,,,,,,
1516200,INJURY,2010-09-07,9999,2,1,0,IN,REGINA,RE687850,9TH AVE E,CAVENDISH ST,,URBAN,,,,,,,,,,
1596117,INJURY,2010-09-07,1510,2,1,0,IN,REGINA,RE688480,9TH AVE,RETALLACK ST,,URBAN,,,,,,,,,,
1682521,INJURY,2010-09-07,1910,2,1,0,IN,SASKATOON,SKN10-10,MOSS AVE,PARKDALE RD,,URBAN,,,,,,,,,,
4062202,INJURY,2010-09-09,2000,2,1,0,IN,REGINA,RE697561,DEWDNEY AVE,RING RD NE RAMP,,URBAN,,,,,,,,,,
1682951,INJURY,2010-09-10,1201,2,1,0,IN,SASKATOON,SKC5-10,33RD ST,JUNOR AVE,,URBAN,,,,,,,,,,
1690844,INJURY,2010-09-11,1650,2,1,0,IN,REGINA,RE161800,4TH AVE,2600-2699,,URBAN,,,,,,,,,,
1690622,INJURY,2010-09-13,639,2,1,0,IN,REGINA,RE692950,BROAD ST,DEWDNEY AVE,,URBAN,,,,,,,,,,
1628937,FATAL,2010-09-13,1224,2,0,1,IN,REGINA,RE371700,7TH AVE,3200-3299,,URBAN,,,,,,,,,,
1668761,INJURY,2010-09-17,2040,2,1,0,IN,NORTH BATTLEFORD,NBE36,14TH AVE,102ND ST,,URBAN,,,,,,,,,,
1685698,INJURY,2010-09-17,657,2,1,0,IN,SASKATOON,SKG8-48,2ND AVE,20TH ST,,URBAN,,,,,,,,,,
1689118,INJURY,2010-09-20,2120,2,1,0,IN,REGINA,RE45800,BRODER ST,2000-2099,,URBAN,,,,,,,,,,
1664737,INJURY,2010-09-23,1444,2,1,0,IN,REGINA,RE692810,BROAD ST,SASKATCHEWAN DR,,URBAN,,,,,,,,,,
1676155,INJURY,2010-09-27,1710,2,1,0,IN,SASKATOON,SKE7-49,AVE P,100 N 22ND - 23RD,,URBAN,,,,,,,,,,
1455047,INJURY,2010-09-28,830,2,1,0,IN,INDIAN HEAD,,PITT ST,WOODWARD AVE,,URBAN,,,,,,,,,,
1689986,INJURY,2010-09-28,710,2,1,0,IN,REGINA,RE161700,4TH AVE,2100-2599,,URBAN,,,,,,,,,,
1576808,INJURY,2010-09-30,1550,2,1,0,IN,ESTERHAZY,,MARGARET CR,200,,URBAN,,,,,,,,,,
1682688,INJURY,2010-09-30,1510,2,1,0,IN,SASKATOON,SKB7-40,DIEFENBAKER DR,22ND - WOROBETZ PL,,URBAN,,,,,,,,,,
1690583,INJURY,2010-09-30,920,2,1,0,IN,REGINA,RE692920,BROAD ST,BROADWAY AVE,,URBAN,,,,,,,,,,
1666740,INJURY,2010-10-01,1653,2,1,0,IN,REGINA,RE678110,15TH AVE,BROAD ST,,URBAN,,,,,,,,,,
1684328,INJURY,2010-10-03,1852,2,1,0,IN,SASKATOON,SKN11-5,ACADIA DR,AVONDALE RD,,URBAN,,,,,,,,,,
1688018,INJURY,2010-10-07,1800,2,1,0,IN,REGINA,RE297125,PASQUA ST,1166-1199,,URBAN,,,,,,,,,,
1707007,INJURY,2010-10-08,1730,2,1,0,IN,NORTH BATTLEFORD,NBD37-38,17TH AVE,97TH ST - 98TH ST,,URBAN,,,,,,,,,,
1674895,INJURY,2010-10-09,1246,2,1,0,IN,SASKATOON,SKJ10-34,MCKINNON AVE N,TAYLOR ST,,URBAN,,,,,,,,,,
1699975,INJURY,2010-10-18,2030,2,1,0,IN,REGINA,RE685760,7TH AVE N,MCCARTHY BLVD N,,URBAN,,,,,,,,,,
1642095,INJURY,2010-10-21,1315,2,1,0,IN,MELFORT,,BROADWAY AVE,100,,URBAN,,,,,,,,,,
1665039,INJURY,2010-11-01,2204,2,1,0,IN,REGINA,RE677480,14TH AVE,ALBERT ST,,URBAN,,,,,,,,,,
1690347,INJURY,2010-11-08,750,2,1,0,IN,REGINA,RE14294,ARCOLA AVE,900E-999E,,URBAN,,,,,,,,,,
1704702,INJURY,2011-02-16,741,2,1,0,IN,SASKATOON,SKC7-8,22ND ST,WITNEY AVE,,URBAN,,,,,,,,,,
1684362,INJURY,2011-03-24,720,2,1,0,IN,SASKATOON,SKD6-6,29TH ST,AVE T,,URBAN,,,,,,,,,,
1681388,INJURY,2011-03-28,1658,2,1,0,IN,MOOSE JAW,,HOME ST,MAIN ST S,,URBAN,,,,,,,,,,
1702760,INJURY,2011-04-01,1035,2,1,0,IN,SASKATOON,SKG9-11,8TH ST,VICTORIA AVE,,URBAN,,,,,,,,,,
1681285,INJURY,2011-04-06,1750,2,1,0,IN,MOOSE JAW,,5TH AVE SW,LILLOOET ST W,,URBAN,,,,,,,,,,
1006516,FATAL,2011-04-11,2025,2,0,1,IN,PRINCE ALBERT,PACS,CENTRAL AVE,SOUTH INDUSTRIAL DR,,URBAN,,,,,,,,,,
1704210,INJURY,2011-04-13,1927,2,1,0,IN,SASKATOON,SKP12-10,BOYCHUK DR,NEMEIBEN RD,,URBAN,,,,,,,,,,
1722577,INJURY,2011-04-19,827,2,1,0,IN,SASKATOON,SKK1-42,CHARLEBOISE CR E LEG,LENORE DR,,URBAN,,,,,,,,,,
1730654,INJURY,2011-04-24,1320,2,1,0,IN,NORTH BATTLEFORD,NBH4,# 16 HWY BYPASS,BATTLEFORD RD,,URBAN,,,,,,,,,,
1730663,INJURY,2011-04-30,2315,2,1,0,IN,BATTLEFORD,,29TH ST,5TH AVE,,URBAN,,,,,,,,,,
1300068,INJURY,2011-05-04,1000,2,1,0,IN,PRINCE ALBERT,PA1E15,1ST AVE E,15TH ST,,URBAN,,,,,,,,,,
1608327,INJURY,2011-05-05,1510,2,1,0,IN,HUMBOLDT,,8TH AVE,200 FRT OF HUMBOLDT CAMPGROUN,,URBAN,,,,,,,,,,
1592087,INJURY,2011-05-11,1930,2,1,0,IN,NIPAWIN,,3RD AVE W,ALLEY BHD ELKS HALL,,URBAN,,,,,,,,,,
1704392,INJURY,2011-05-13,730,2,1,0,IN,SASKATOON,SKK2-2,PINEHOUSE DR,LA RONGE - PINEHOUSE PL,,URBAN,,,,,,,,,,
1722918,INJURY,2011-05-15,1653,2,1,0,IN,SASKATOON,SKJ1-21,GIRGULIS CR,300 GIRGULIS CRT -  N GIRGULI,,URBAN,,,,,,,,,,
1437774,INJURY,2011-05-19,1700,2,1,0,IN,KELVINGTON,,1ST AVE W,211,,URBAN,,,,,,,,,,
1721574,INJURY,2011-05-20,1815,2,1,0,IN,SASKATOON,SKG9-22,SASKATCHEWAN CR,VICTORIA AVE,,URBAN,,,,,,,,,,
1701851,INJURY,2011-05-21,1810,2,1,0,IN,SASKATOON,SKC7-43,WITNEY AVE,100 N 22ND - 23RD,,URBAN,,,,,,,,,,
1720804,INJURY,2011-05-21,1700,2,1,0,IN,SASKATOON,SKC9-34,18TH ST,2300 W AVE W - AVE X,,URBAN,,,,,,,,,,
1721537,INJURY,2011-05-24,843,2,1,0,IN,SASKATOON,SKM11-54,CIRCLE DR W,TAYLOR ST,,URBAN,,,,,,,,,,
1688570,INJURY,2011-05-25,1744,2,1,0,IN,REGINA,RE694730,CENTENNIAL ST / DARKE ST,KRAMER BLVD,,URBAN,,,,,,,,,,
1722584,INJURY,2011-05-25,1648,2,1,0,IN,SASKATOON,SKG8-69,19TH ST,AVE A,,URBAN,,,,,,,,,,
1694266,INJURY,2011-05-25,1440,2,1,0,IN,SWIFT CURRENT,,7TH AVE NE,ALLEY,,URBAN,,,,,,,,,,
1607917,INJURY,2011-05-26,1045,2,1,0,IN,HUMBOLDT,,2ND AVE,#20 HWY,,URBAN,,,,,,,,,,
1722959,INJURY,2011-05-29,1154,2,1,0,IN,SASKATOON,SKB7-32,CONFEDERATION DR,22ND - PLAZA 22,,URBAN,,,,,,,,,,
1450536,INJURY,2011-06-02,1515,2,1,0,IN,REGINA,RE690480,ARGYLE ST,SHERWOOD DR,,URBAN,,,,,,,,,,
1627366,INJURY,2011-06-02,1458,2,1,0,IN,PRINCE ALBERT,PA4W26,4TH AVE W,26TH ST,,URBAN,,,,,,,,,,
1627365,INJURY,2011-06-04,1950,2,1,0,IN,PRINCE ALBERT,PA6E15,6TH AVE E,15TH ST,,URBAN,,,,,,,,,,
1724029,INJURY,2011-06-06,949,2,1,0,IN,SASKATOON,SKC7-8,22ND ST,WITNEY AVE,,URBAN,,,,,,,,,,
1627373,INJURY,2011-06-09,1533,2,1,0,IN,PRINCE ALBERT,PAC15,15TH ST,CENTRAL AVE,,URBAN,,,,,,,,,,
1723166,INJURY,2011-06-10,2230,2,1,0,IN,SASKATOON,SKJ10-40,5TH ST,MCKINNON AVE,,URBAN,,,,,,,,,,
1712293,INJURY,2011-06-11,2100,2,1,0,IN,REGINA,RE404800,3RD AVE,4000-4099,,URBAN,,,,,,,,,,
1712630,INJURY,2011-06-12,1145,2,1,0,IN,REGINA,RE88200,DEWDNEY AVE,600-699,,URBAN,,,,,,,,,,
1723826,INJURY,2011-06-12,300,2,1,0,IN,SASKATOON,SKG10-40,LORNE AVE,TAYLOR ST,,URBAN,,,,,,,,,,
1723731,INJURY,2011-06-13,832,2,1,0,IN,SASKATOON,SKL9-25,14TH ST,PRESTON AVE,,URBAN,,,,,,,,,,
1738976,INJURY,2011-06-14,1624,2,1,0,IN,SASKATOON,SKF7-75,22ND ST,AVE G,,URBAN,,,,,,,,,,
1636566,INJURY,2011-06-15,1635,2,1,0,IN,ESTEVAN,,MCDONALD AVE,MCLEOD AVE,,URBAN,,,,,,,,,,
1689916,INJURY,2011-06-15,1546,2,1,0,IN,REGINA,RE320077,REVES RD,3000-3040,,URBAN,,,,,,,,,,
1316545,INJURY,2011-06-16,1601,2,1,0,IN,REGINA,RE693420,BRODER ST,VICTORIA AVE,,URBAN,,,,,,,,,,
1687805,INJURY,2011-06-16,1740,2,1,0,IN,REGINA,RE279905,9TH AVE N,3201-3210,,URBAN,,,,,,,,,,
1695591,INJURY,2011-06-16,1544,2,1,0,IN,NORTH BATTLEFORD,NBD58,16TH AVE,100TH ST,,URBAN,,,,,,,,,,
1694425,INJURY,2011-06-21,2032,2,1,0,IN,SWIFT CURRENT,,2ND AVE,LORNE ST,,URBAN,,,,,,,,,,
1700971,INJURY,2011-06-22,1615,2,1,0,IN,REGINA,RE161300,4TH AVE,1500-1699,,URBAN,,,,,,,,,,
1716182,INJURY,2011-06-22,1924,2,1,0,IN,MOOSE JAW,,5TH AVE NE,HALL ST E,,URBAN,,,,,,,,,,
1721750,INJURY,2011-06-22,1908,2,1,0,IN,SASKATOON,SKG8-12,5TH AVE,22ND ST,,URBAN,,,,,,,,,,
